Customer ID,total_orders,total_items,total_spend,unique_products
15844,1,134,130.73999999999998,11
15845,11,2128,4426.28,129
15846,1,79,107.01,27
15847,5,643,822.57,39
15848,1,45,137.99,34
15850,6,1334,1006.75,269
15851,1,67,109.73,8
15852,3,60,257.26,31
15853,1,135,110.8,29
15854,21,1691,5578.28,168
15855,6,712,1052.72,72
15856,52,19550,32275.95,384
15857,2,584,570.48,21
15858,13,2715,3552.41,273
15859,1,174,438.46,22
15860,17,1259,2361.3,249
15861,12,3837,4369.2,452
15862,13,1520,2512.29,417
15863,5,162,355.1,74
15864,7,1486,2180.76,18
15865,5,1141,2241.42,119
15866,1,124,211.89,43
15867,31,5067,8923.3,547
15868,1,57,94.53,4
15869,3,273,321.11,29
15870,4,504,857.46,127
15871,1,5,33.099999999999994,5
15872,4,467,729.25,164
15873,4,1152,313.91999999999996,3
15874,21,5102,11284.76,262
15875,1,74,108.52,18
15876,2,886,1449.14,11
15877,2,368,490.33,122
15878,2,243,330.77,47
15879,4,639,1137.8,171
15880,1,202,329.03,95
15881,5,260,501.39,26
15882,8,650,1124.66,49
15883,2,223,396.48,42
15884,2,152,244.60000000000002,14
15885,15,622,1951.82,83
15886,4,667,1052.8700000000001,58
15887,3,605,1027.15,27
15888,3,139,429.16,33
15889,8,800,1427.6,256
15890,5,119,535.65,10
15891,1,418,511.68,60
15892,1,46,128.2,38
15893,1,288,305.28000000000003,1
15894,2,164,258.25,35
15895,1,94,179.17,11
15897,2,223,208.59,17
15898,25,2160,4996.45,281
15899,1,39,56.25,4
15900,4,656,886.57,100
15901,7,695,687.72,145
15902,1,124,145.01,18
15903,12,3926,8939.84,58
15904,1,84,164.68,30
15905,1,82,114.69,22
15906,10,749,2530.19,143
15907,3,478,882.72,175
15908,2,173,758.62,37
15909,1,98,191.94,7
15910,15,2158,2661.17,394
15911,8,810,1700.24,162
15912,9,759,1074.7,83
15913,1,3,6.300000000000001,1
15914,2,149,205.99,13
15915,1,414,364.45,105
15916,13,1618,3145.2400000000002,227
15917,5,248,530.17,127
15918,3,240,582.88,49
15919,2,385,525.69,103
15920,9,238,569.14,93
15921,4,335,775.26,69
15922,1,138,369.5,11
15923,1,122,127.08,21
15924,1,103,102.82,14
15925,1,93,207.15,12
15926,1,155,134.44,7
15927,1,66,106.54,13
15928,1,164,293.53,11
15929,1,120,594.0,1
15930,1,139,426.63,21
15931,1,118,239.9,14
15932,8,2325,2495.87,93
15933,3,885,1107.46,63
15934,2,2166,2190.66,29
15935,2,115,416.86,12
15936,2,211,282.79,16
15937,1,73,145.35000000000002,7
15938,9,449,734.8100000000001,27
15939,16,6260,9060.39,52
15940,1,4,35.8,1
15941,1,60,405.0,6
15942,1,232,337.44,14
15943,2,183,271.28999999999996,12
15944,4,859,2164.24,25
15945,4,345,646.27,24
15946,3,1614,2304.18,25
15947,1,898,1708.24,29
15948,3,852,1509.0900000000001,63
15949,2,284,364.72,12
15950,10,3354,7120.91,225
15951,3,420,1013.1700000000001,44
15952,4,391,781.91,65
15953,18,1741,3440.34,102
15954,1,119,190.75,20
15955,22,3967,8085.9800000000005,222
15956,2,278,617.6,18
15957,3,453,921.25,121
15958,4,154,462.12,50
15959,3,269,542.89,58
15960,4,258,410.95,24
15961,1,154,451.28999999999996,42
15962,1,228,289.48,43
15963,2,298,470.76,26
15964,1,93,269.21000000000004,20
15965,13,1313,2771.94,202
15966,1,275,426.53,27
15967,12,1183,2966.0,316
15968,1,247,404.55,70
15969,5,223,1127.05,31
15970,2,498,1017.3199999999999,19
15971,18,2251,5902.83,12
15972,5,468,1769.33,104
15973,3,195,680.62,8
15974,7,2262,3442.15,141
15975,1,243,371.01,24
15976,6,1053,1694.41,265
15977,2,1016,1054.73,48
15978,3,2444,3279.42,107
15979,1,450,329.21999999999997,22
15980,7,4822,6543.68,101
15981,21,4827,9362.77,151
15982,1,131,324.51,45
15983,8,1872,3110.37,137
15984,30,5730,8393.02,458
15985,7,2750,2715.28,50
15986,2,368,354.42,25
15987,8,1599,1535.99,143
15988,3,476,738.89,114
15989,2,169,368.31,81
15990,7,1086,1997.75,117
15991,1,41,150.55,6
15992,3,514,896.6,53
15993,7,2037,2777.67,335
15994,3,462,1175.68,93
15995,1,352,694.54,108
15996,7,643,1386.4,140
15998,16,5350,8274.14,682
15999,1,24,20.4,1
16000,3,5110,12393.7,9
16001,1,337,583.39,29
16002,1,70,169.21,42
16003,10,2210,5613.83,146
16004,5,1076,2146.39,63
16005,10,1269,2365.4900000000002,315
16006,2,205,332.82,75
16007,7,2631,3053.06,337
16008,15,3237,5339.13,63
16009,4,366,972.11,68
16010,11,919,1694.86,122
16011,29,3323,5601.01,181
16012,5,1760,2978.59,207
16013,84,25520,56078.44,54
16014,5,462,1100.28,219
16015,3,907,704.55,146
16016,11,881,2083.4,181
16017,5,635,1545.58,99
16018,4,503,698.13,48
16019,27,6959,17329.16,256
16020,3,487,851.01,42
16021,2,276,487.03,117
16022,1,255,602.63,68
16023,3,358,719.81,90
16024,3,504,483.99,78
16025,1,338,439.65999999999997,28
16026,1,243,236.09,30
16027,15,2099,2048.36,20
16028,1,18,82.2,5
16029,107,54450,117763.62,57
16030,1,283,331.24,28
16031,2,421,547.9,91
16032,6,1467,1965.72,130
16033,27,4200,10608.81,605
16034,6,585,911.32,43
16035,1,33,217.73,21
16036,4,1369,2556.84,120
16037,5,766,1509.3400000000001,62
16038,3,244,471.78,24
16039,2,409,456.4,27
16040,7,1185,2416.9,95
16041,3,1584,3166.4,6
16042,8,1430,2245.32,88
16043,8,1011,1856.5900000000001,56
16044,1,170,340.84000000000003,19
16045,8,2108,3434.93,111
16046,1,248,235.78,22
16048,4,425,818.7900000000001,30
16049,6,1132,1852.15,383
16050,3,388,300.7,19
16051,1,80,188.44,12
16052,1,282,362.06,34
16053,6,3067,3634.84,169
16054,4,791,2111.88,109
16055,1,22,134.8,8
16056,1,345,650.75,66
16057,10,1691,3854.85,175
16058,1,18,62.7,2
16059,12,1431,3053.57,233
16060,3,243,541.95,22
16061,1,19,89.65,3
16062,8,2035,2863.45,134
16063,1,262,335.32,23
16064,1,55,109.31,17
16065,8,1207,1992.13,214
16066,5,935,1521.04,77
16067,3,1236,3269.11,60
16068,1,48,115.73,34
16069,1,138,457.7,25
16070,2,457,852.15,32
16071,4,697,1076.8,62
16072,4,1580,4180.09,414
16073,1,48,122.4,1
16074,1,38,252.5,23
16075,2,271,736.9300000000001,41
16076,10,1435,2234.73,71
16077,1,840,2300.4,8
16078,2,200,362.99,39
16079,3,864,1352.0,18
16080,4,298,602.5600000000001,29
16081,8,2177,4278.96,235
16082,1,39,106.75,16
16083,4,1514,2351.42,61
16084,1,216,436.18,38
16085,12,1382,2341.03,259
16086,10,1450,2687.73,66
16087,5,664,1739.92,6
16088,2,373,1437.43,3
16089,2,119,263.49,42
16090,1,58,180.56,18
16091,2,154,315.06,16
16092,6,1188,1587.94,60
16093,1,20,17.0,1
16094,11,2020,3695.56,101
16095,1,265,447.05,30
16096,4,700,1584.97,58
16097,1,87,185.04999999999998,10
16098,14,2008,4010.7,83
16099,7,960,1573.2,44
16100,1,438,582.64,37
16101,4,1844,3229.16,153
16102,3,942,1842.14,41
16103,22,2639,6191.71,111
16104,9,1047,2774.46,187
16105,5,2125,2386.19,92
16106,1,74,108.38,6
16107,7,1176,3204.1600000000003,16
16108,4,1473,2235.92,124
16109,3,1092,939.48,30
16110,4,880,1781.59,343
16111,1,233,549.33,72
16112,4,574,195.74,15
16113,1,176,161.38,30
16114,1,43,135.75000000000003,8
16115,12,1589,2553.8,230
16116,1,248,612.78,34
16117,3,321,654.4,64
16118,1,2851,4376.25,41
16119,8,811,1720.81,37
16120,6,2161,2967.51,84
16121,5,879,1450.04,256
16122,6,1280,895.62,28
16123,1,170,307.78000000000003,16
16124,4,797,1772.49,63
16125,14,1819,4292.35,168
16126,15,6140,14644.6,144
16127,2,391,801.3100000000001,75
16128,11,2445,3801.05,155
16129,3,1261,1396.05,91
16130,4,296,987.48,53
16131,12,4768,9957.42,131
16132,2,280,664.1999999999999,14
16133,56,13653,22992.26,303
16134,5,1637,2145.34,85
16135,2,395,819.45,35
16136,4,674,946.8000000000001,44
16137,1,210,422.7,28
16138,3,774,910.35,35
16139,5,602,1111.15,47
16140,3,1272,1433.46,50
16141,2,410,955.94,47
16142,1,422,535.34,37
16143,12,1866,4555.08,107
16144,1,16,175.2,1
16145,19,5270,6805.4400000000005,217
16146,4,544,946.38,34
16147,5,1395,2398.91,113
16148,2,250,386.62,9
16149,3,598,422.21999999999997,30
16150,10,1990,4002.17,143
16152,1,642,1829.04,29
16153,11,3693,5133.49,161
16155,5,495,796.9,45
16156,20,3205,6188.18,199
16157,3,347,656.69,12
16158,9,182,628.32,29
16159,4,635,1232.79,31
16160,2,1162,1025.44,20
16161,43,6255,12580.06,458
16162,1,4,37.4,2
16163,6,676,2407.98,59
16164,3,433,822.48,27
16165,1,2,79.9,1
16166,2,173,435.83,18
16167,5,1494,1386.12,51
16168,66,4975,10360.67,131
16169,4,1325,1822.97,71
16170,20,6056,6869.0,254
16171,1,24,73.19999999999999,3
16172,8,1419,1884.55,81
16173,6,575,1418.32,70
16174,7,1431,2246.75,28
16175,7,932,1836.44,59
16176,4,952,2052.69,53
16177,8,1021,2247.31,79
16178,2,304,612.6,24
16179,1,99,215.83,11
16180,13,9813,16249.87,171
16181,1,152,305.54,11
16182,9,5887,9971.65,20
16183,4,351,1077.81,32
16184,6,561,1158.79,26
16185,3,321,644.72,39
16186,26,6594,8718.43,172
16187,15,5048,6911.4400000000005,160
16188,5,838,1087.66,72
16189,2,134,215.48,9
16190,8,1231,2723.55,89
16191,24,9348,15677.820000000002,113
16192,1,208,351.3,11
16193,2,379,630.4300000000001,38
16194,1,140,308.6,8
16195,1,123,323.25,16
16196,1,26,93.3,4
16197,9,1420,2016.71,52
16198,2,384,1030.0410000000002,31
16199,7,321,942.75,2
16200,12,3068,5608.1,361
16201,5,1421,2112.12,86
16202,9,1307,2501.9900000000002,105
16203,6,537,943.84,56
16204,3,671,918.71,86
16205,7,1452,1820.11,147
16206,13,1379,2589.87,187
16207,1,140,394.38,19
16208,10,1541,3440.4500000000003,180
16209,9,1895,4146.78,51
16210,35,12397,33750.97,145
16211,3,519,1090.59,35
16212,4,571,1293.71,71
16213,1,48,159.0,6
16214,4,1308,2038.25,84
16215,1,104,242.35,14
16216,1,254,914.9300000000001,37
16217,2,91,304.25,13
16218,13,2799,3968.67,82
16219,1,48,40.8,1
16221,9,1449,2019.92,177
16222,2,463,1272.05,133
16223,2,643,1087.05,101
16224,5,1555,1616.54,107
16225,15,1281,2859.31,189
16226,5,521,672.17,23
16227,3,436,1027.22,28
16228,3,555,885.71,45
16229,6,1292,2867.86,144
16230,2,365,542.03,32
16231,4,563,1074.47,69
16232,7,1849,2712.97,60
16233,9,677,1818.31,49
16234,3,170,333.18,13
16235,9,788,2053.71,80
16236,1,184,432.2,20
16237,1,57,136.65,7
16238,1,85,63.66,6
16239,6,692,1492.2,24
16240,2,1641,3718.8,126
16241,16,2258,3992.86,500
16242,14,3921,7404.650000000001,348
16243,2,110,409.1,49
16244,2,855,1522.75,88
16245,3,1014,1413.66,80
16246,2,336,821.35,79
16247,1,182,114.56,16
16248,1,78,152.94,7
16249,5,950,1800.07,67
16250,3,268,565.24,29
16251,1,44,128.31,20
16252,1,158,295.09000000000003,21
16253,7,6030,7272.2,218
16254,3,543,967.44,65
16255,15,2876,4530.0,231
16256,3,1590,1629.37,27
16257,1,2,46.95,2
16258,15,7200,11942.52,253
16259,3,143,340.94,75
16260,1,311,1035.45,18
16261,6,454,1041.16,118
16262,1,446,755.15,46
16263,1,197,348.16,19
16264,2,616,823.53,62
16265,12,3214,6935.17,192
16266,14,791,1757.95,73
16267,1,198,186.66,7
16268,2,533,667.65,45
16269,1,579,717.57,53
16270,1,688,1141.24,54
16271,10,2359,3397.82,176
16272,1,224,411.7,25
16273,2,40,318.34000000000003,15
16274,1,153,351.75,64
16275,3,1268,2151.11,105
16276,3,1467,2629.3900000000003,20
16277,1,33,188.69,23
16278,3,342,1117.84,50
16279,9,3683,5698.28,243
16280,1,101,238.05,16
16281,3,1570,3424.02,27
16282,3,790,1307.5800000000002,31
16283,8,2867,4350.32,385
16284,3,674,1018.48,108
16285,1,60,176.9,31
16286,2,101,328.95,17
16287,5,1426,1006.98,18
16288,1,19,129.85,7
16289,1,97,136.31,21
16290,4,957,1957.7,85
16292,5,688,1253.76,51
16293,15,1833,4279.2,168
16294,1,54,126.05000000000001,8
16295,4,841,1328.55,70
16296,4,645,1313.67,56
16297,1,206,301.9,20
16298,7,308,1085.7,32
16299,1,107,193.65,12
16300,3,643,1367.32,190
16301,1,41,107.33,6
16302,1,158,233.22,11
16303,7,3859,7928.27,156
16304,1,228,381.66,25
16305,1,256,361.22,22
16306,7,712,1124.72,55
16307,3,1123,1194.92,69
16308,7,16000,5120.0,1
16309,2,467,706.57,39
16310,2,270,460.08,26
16311,2,394,616.26,35
16312,1,53,171.15,10
16313,2,165,274.15000000000003,16
16314,3,636,1491.4,58
16315,2,143,402.71,21
16316,13,3057,5744.91,193
16317,5,1236,2192.51,103
16318,1,199,328.15000000000003,19
16319,1,72,404.40000000000003,3
16322,2,231,326.75,28
16323,2,146,353.66,4
16324,3,270,408.59000000000003,100
16325,12,2464,3597.5,104
16326,24,1083,4721.25,243
16327,16,8124,10159.64,289
16328,1,141,310.83,16
16329,4,797,1664.92,83
16330,7,326,625.38,105
16331,6,756,2037.7,33
16332,11,1128,2000.01,158
16333,22,32184,26626.8,9
16334,1,206,263.73,54
16335,7,1004,2753.52,193
16336,4,1473,3517.69,64
16337,1,87,151.05,10
16338,1,94,214.8,11
16339,1,21,94.05,17
16340,3,1319,1496.24,277
16341,7,3022,3850.79,103
16342,4,157,322.41,10
16343,3,345,614.12,54
16344,4,706,842.42,43
16345,2,611,1178.79,95
16346,1,289,224.51,15
16347,11,1715,3442.96,209
16348,8,1164,1744.42,180
16349,1,9,53.5,9
16350,9,1077,2253.89,72
16351,13,2165,3330.03,124
16352,2,300,494.44,28
16353,38,3483,9795.460000000001,76
16354,5,592,1119.46,116
16355,1,179,416.35,47
16356,6,190,415.87,27
16357,4,389,868.37,43
16358,5,2065,2919.65,118
16359,16,1764,2697.75,78
16360,6,2110,3450.41,365
16361,4,418,891.21,87
16362,6,467,922.16,67
16363,1,52,109.36000000000001,5
16364,2,279,705.79,48
16365,15,1034,3167.34,97
16366,4,882,1548.13,74
16367,3,1103,1350.48,196
16368,3,307,621.44,74
16369,7,1589,2656.56,115
16370,4,640,1301.91,143
16371,1,108,157.2,11
16372,5,722,1290.31,271
16373,2,119,309.49,25
16374,5,771,1723.4,276
16375,2,74,104.0,11
16376,2,691,974.96,104
16377,2,2928,1308.48,6
16378,3,267,362.95,22
16379,4,1410,2157.4,87
16380,1,1428,1743.1499999999999,28
16381,2,108,247.85,60
16382,2,167,353.1,42
16383,7,1596,2896.69,239
16384,4,861,1358.95,80
16385,5,476,881.35,94
16386,3,700,1068.16,127
16387,5,448,882.46,68
16388,1,83,186.05,13
16389,4,1242,1382.0700000000002,33
16390,3,122,467.5,16
16391,4,715,1052.26,261
16392,3,604,756.7,125
16393,23,3001,5297.77,313
16394,5,2604,1555.34,61
16395,14,2901,3518.41,416
16396,1,80,137.8,8
16397,1,43,123.13,9
16398,2,758,1705.8,75
16399,3,452,630.22,97
16400,9,2066,3059.85,214
16401,23,6035,6849.15,110
16402,2,146,293.45,55
16403,1,114,177.5,10
16404,1,157,443.05,23
16405,2,187,167.25,3
16406,3,257,528.36,135
16407,14,1448,2761.65,120
16408,1,227,231.93,45
16409,12,3664,5652.74,335
16410,1,348,130.32,5
16411,4,461,756.39,139
16412,5,288,593.19,84
16413,2,283,522.03,55
16414,5,201,551.21,58
16415,3,508,696.76,120
16416,9,2198,2957.88,146
16417,1,6,35.7,1
16418,5,564,1028.74,121
16419,8,701,1463.7,62
16420,1,120,75.0,2
16421,3,123,526.27,35
16422,109,64225,61920.87,111
16423,1,230,346.12,18
16424,2,212,443.06,10
16425,1,199,302.7,21
16426,10,1215,1863.76,211
16427,2,156,241.06,8
16428,3,575,638.49,121
16429,1,9,284.55,2
16430,7,307,1117.94,19
16431,3,442,623.28,51
16432,1,276,287.40000000000003,8
16433,2,214,384.52,33
16434,12,1310,2673.69,126
16435,3,608,1003.0699999999999,119
16436,3,227,319.14,37
16437,2,197,301.25,17
16438,5,463,798.35,74
16439,1,74,310.70000000000005,9
16440,6,2108,3856.97,202
16441,5,478,1019.13,67
16442,5,580,891.98,226
16443,1,96,162.24,1
16444,17,1945,3625.88,217
16445,4,287,583.16,143
16446,2,80997,168472.5,3
16447,3,315,727.1,59
16448,2,176,361.12,45
16449,2,367,707.69,40
16450,3,681,1505.73,36
16451,3,524,1013.15,61
16452,2,199,332.17,14
16453,2,139,251.71,15
16454,4,9,30.950000000000003,4
16455,11,2851,3995.57,111
16456,13,3296,6000.94,226
16457,1,140,208.36,9
16458,30,3395,5690.89,91
16459,1,59,71.78999999999999,5
16460,3,876,811.23,128
16461,3,933,1545.83,223
16462,3,16,136.0,1
16463,4,1163,1422.4,74
16464,3,952,1298.66,152
16465,2,504,746.24,45
16466,15,1777,3767.09,207
16467,7,7384,2869.16,14
16468,3,371,787.52,38
16469,5,332,803.9,167
16470,11,1335,2416.85,286
16471,4,670,1189.98,48
16472,2,252,789.6,39
16473,4,296,470.83,26
16474,7,909,1810.65,237
16475,4,319,544.3,23
16476,1,187,350.35,24
16477,11,2507,4094.37,177
16478,3,224,331.0,15
16479,2,102,300.83,35
16480,1,455,769.29,51
16481,1,201,453.38,16
16482,1,346,220.62,18
16483,1,44,139.35,19
16484,2,200,404.3,25
16485,5,1153,2287.19,126
16486,1,24,134.36,7
16487,2,163,209.4,28
16488,3,728,498.8,28
16489,2,38,303.7,4
16490,1,113,205.41000000000003,13
16491,2,1060,1533.16,86
16492,1,235,385.56,23
16493,7,1988,2132.09,77
16494,1,675,826.53,47
16495,3,328,648.26,78
16496,6,1764,2330.77,120
16497,23,3050,6695.28,239
16498,2,45,100.97,15
16499,8,1364,2578.34,104
16500,9,386,843.9100000000001,24
16501,1,628,1191.23,181
16502,2,220,258.55,41
16503,11,1535,3614.34,161
16504,1,510,465.88,76
16505,1,576,777.6,4
16506,2,42,90.30000000000001,3
16507,1,111,142.71,37
16508,1,103,240.95,42
16509,1,64,363.70000000000005,13
16510,6,930,1777.5,94
16511,6,769,1760.49,235
16513,4,407,874.59,33
16515,10,1573,3179.06,184
16516,1,58,101.69999999999999,6
16517,1,96,162.70000000000002,17
16518,4,524,959.37,61
16519,4,150,439.06,32
16520,6,1045,2148.38,251
16521,3,1014,1140.11,212
16522,2,212,433.36,16
16523,28,4979,11916.33,180
16524,2,259,306.19,50
16525,48,14430,24151.3,115
16526,2,279,717.21,30
16527,2,708,1232.94,66
16528,1,171,244.41,17
16529,4,739,1986.8,87
16530,1,17,48.35,3
16531,11,1863,2298.33,109
16532,5,2544,8756.64,2
16533,3,611,1082.81,112
16534,1,168,635.9,36
16535,3,664,972.04,67
16536,1,250,548.12,49
16537,1,59,23.35,3
16538,3,254,395.07,35
16539,10,1014,3289.66,83
16540,1,105,205.75,25
16541,1,173,424.03,38
16542,2,142,257.32,13
16543,1,317,292.21,18
16544,4,150,376.70000000000005,8
16545,2,322,689.8199999999999,6
16546,5,4211,5307.07,75
16547,1,108,104.25999999999999,25
16548,1,6,30.15,6
16549,34,7087,12781.8,836
16550,18,5405,8813.58,274
16551,7,2076,2237.12,67
16552,2,219,379.73,17
16553,33,16427,16584.01,195
16554,8,1346,2841.7200000000003,108
16555,6,1816,1915.68,59
16556,17,4353,8012.58,280
16557,2,111,281.85,11
16558,38,7813,13304.11,383
16559,1,61,175.0,17
16560,8,1603,3048.38,140
16561,2,244,511.12,29
16562,1,264,223.86,34
16563,6,2584,4412.56,55
16564,1,40,87.80000000000001,5
16565,4,211,773.05,7
16566,5,362,614.66,14
16567,2,996,865.6,34
16568,2,366,1020.9,5
16569,5,988,1455.23,27
16570,20,4292,7434.31,114
16571,10,3703,4248.74,151
16572,3,532,1009.6,40
16573,2,360,663.61,40
16574,3,1002,1301.78,86
16576,2,323,540.87,32
16577,1,142,380.0,23
16578,1,108,156.6,9
16579,1,119,295.05,14
16581,1,134,105.84,9
16582,1,164,313.62,6
16583,2,153,297.95,18
16584,5,1913,3156.17,61
16585,2,151,341.59000000000003,16
16586,3,348,1462.78,27
16587,1,71,225.15,13
16588,4,882,1361.28,64
16589,4,536,612.36,39
16590,2,240,605.9,26
16591,1,41,213.5,10
16592,28,5504,7807.91,221
16593,8,377,1071.14,57
16594,1,64,181.09,53
16595,5,1331,1757.75,337
16596,4,180,458.98,23
16597,1,184,90.04,7
16598,1,73,145.05,10
16599,1,159,172.8,12
16600,13,2420,2153.41,106
16601,3,391,677.0,60
16602,2,429,763.33,37
16603,2,480,482.47,34
16604,2,175,432.45000000000005,10
16605,1,144,60.48,1
16606,2,148,357.66,16
16607,25,4436,5706.87,212
16608,2,612,1286.6200000000001,94
16609,7,2420,5493.46,155
16610,1,66,75.66,6
16611,6,874,1785.13,86
16612,9,1419,3245.4300000000003,105
16613,1,293,618.59,30
16614,3,349,1179.79,37
16615,1,211,291.5,19
16616,2,370,500.42,31
16617,1,91,151.85,5
16618,5,1363,2647.59,79
16619,4,1055,1938.3300000000002,103
16620,6,1146,1758.93,78
16621,4,302,813.48,22
16622,1,44,225.4,12
16623,4,442,1015.24,44
16624,2,488,810.57,44
16625,5,1057,1654.03,82
16626,17,2690,4413.1,86
16627,1,162,322.8,20
16628,7,1260,2318.1,84
16629,2,489,408.63,58
16630,1,72,106.80000000000001,4
16631,7,775,1892.52,46
16632,2,256,406.4,22
16633,6,1138,2883.1,115
16634,6,1257,1649.81,72
16635,1,277,473.0,25
16636,4,2186,3802.04,62
16637,4,927,1154.47,66
16638,15,1627,2380.13,130
16639,4,751,1747.98,76
16640,1,146,179.4,13
16641,2,454,554.5,36
16642,3,775,1077.45,50
16643,2,553,923.11,48
16644,2,826,833.78,62
16645,1,117,160.39,14
16646,1,1072,678.8,29
16647,4,396,541.9,28
16648,3,503,672.8,37
16649,1,82,306.58,20
16650,7,1511,1916.11,71
16651,1,60,136.2,6
16652,16,7477,17550.39,124
16653,2,733,1212.66,67
16654,8,640,1484.07,64
16655,13,3938,6423.26,408
16656,30,15433,16833.170000000002,22
16657,4,1130,874.43,158
16658,6,277,690.83,49
16659,1,72,39.12,2
16660,7,991,1879.55,20
16661,4,364,932.76,50
16662,1,35,151.05,28
16663,1,100,165.0,1
16664,1,24,109.2,8
16665,1,59,135.4,9
16666,2,354,217.71,42
16667,2,236,567.1800000000001,52
16668,13,773,862.42,28
16669,3,881,1348.88,141
16670,20,4534,8030.150000000001,258
16671,3,875,1692.27,3
16672,20,2832,8134.9400000000005,22
16673,1,95,171.13,19
16674,2,181,304.24,89
16675,2,296,608.86,21
16676,6,927,2361.9,106
16677,2,457,880.62,45
16678,12,2397,3109.99,92
16679,3,247,663.31,15
16680,3,377,821.45,24
16681,7,1492,1921.8400000000001,22
16682,5,1040,1028.0,15
16683,1,190,320.25,18
16684,55,104810,147142.77,184
16685,2,396,324.24,60
16686,16,3419,4881.07,549
16687,1,141,157.63,8
16688,4,804,1260.8600000000001,52
16689,2,330,422.6,12
16690,4,209,353.03000000000003,12
16691,2,92,178.83,11
16692,4,878,1914.6999999999998,3
16693,5,658,1179.48,149
16694,1,26,98.30000000000001,3
16695,2,184,191.9,30
16696,4,146,657.9,7
16697,1,27,112.75,20
16698,2,840,1998.0,4
16699,7,640,994.6,51
16700,25,6644,8830.77,263
16701,26,11046,9916.73,154
16702,4,692,1110.83,84
16704,2,433,664.16,50
16705,42,22302,43515.051,400
16706,3,249,531.35,108
16707,4,396,533.41,64
16708,1,285,656.63,27
16709,14,3261,9056.01,220
16710,22,4174,5921.35,541
16711,9,1212,2868.48,26
16712,13,2074,4232.87,301
16713,32,8482,14115.56,541
16714,4,828,1497.33,95
16715,2,1174,625.52,27
16716,3,912,2149.6800000000003,7
16717,14,3145,6663.68,274
16718,5,1924,3006.08,123
16719,14,2356,3513.62,204
16720,3,460,758.74,130
16721,1,172,292.47,37
16722,22,7986,8189.56,145
16723,4,958,1231.3600000000001,108
16724,1,69,147.35,17
16725,14,700,1688.26,242
16726,7,1323,2063.88,150
16727,4,1066,1377.77,158
16728,4,671,1048.28,218
16729,21,5722,7205.33,234
16730,3,994,743.11,75
16731,1,124,170.3,40
16732,4,2414,4387.64,199
16733,1,112,259.68,12
16734,3,345,646.76,44
16735,14,4240,6217.41,178
16736,5,1050,2956.56,116
16737,2,576,835.2,1
16738,1,3,3.75,1
16739,2,391,786.4300000000001,33
16740,1,110,226.91,30
16741,1,81,173.06,11
16742,14,2558,2799.87,51
16743,14,3707,4212.15,118
16744,7,798,1291.91,198
16745,17,6719,7180.7,148
16746,42,11900,18046.75,390
16747,2,583,836.0600000000001,34
16748,14,2127,3637.33,55
16749,2,1910,4157.88,53
16750,5,214,623.93,74
16751,1,1031,1764.72,24
16752,1,54,207.5,9
16753,1,189,223.92000000000002,34
16754,29,63551,65500.07,38
16755,7,1985,2864.68,219
16756,7,707,1312.3700000000001,64
16757,2,180,270.48,13
16758,1,203,369.34000000000003,22
16759,3,609,789.79,40
16760,1,168,228.0,17
16761,1,341,316.62,13
16762,3,480,1207.24,51
16763,2,492,964.6999999999999,44
16764,13,1253,2790.9500000000003,209
16765,2,311,454.75,52
16766,2,536,1145.6,17
16767,15,7102,8056.76,209
16768,9,774,1698.57,108
16769,4,295,1117.05,76
16770,9,1052,1778.93,202
16771,10,2308,3949.6,303
16772,3,687,3698.05,54
16773,3,252,421.24,53
16774,8,774,1567.48,89
16775,16,957,2820.84,132
16776,2,435,592.51,105
16777,5,470,1292.18,125
16778,2,194,245.94,16
16779,53,19411,32809.03,293
16780,3,352,596.4,73
16781,2,192,623.0,36
16782,38,4027,9636.12,575
16783,1,163,391.95,25
16784,5,494,892.33,138
16785,1,313,533.78,35
16786,1,72,51.84,1
16787,4,472,1017.53,102
16788,5,965,1928.93,348
16789,1,32,80.80000000000001,5
16790,6,898,1545.6200000000001,88
16791,15,1854,3957.63,393
16792,5,324,623.46,90
16793,1,146,243.84,16
16794,15,1576,2052.7,245
16795,3,1214,2062.41,306
16796,1,186,305.62,18
16797,5,898,1802.02,289
16798,3,205,841.16,141
16799,2,162,452.78000000000003,81
16800,1,524,1162.65,148
16801,4,493,1594.23,72
16802,2,369,582.61,48
16803,1,245,332.3,24
16804,3,246,536.99,59
16805,5,1120,1091.34,213
16806,4,356,762.16,68
16807,6,1433,2123.88,107
16808,2,196,288.42,21
16809,9,1093,1727.43,113
16810,2,372,842.04,34
16811,2,477,547.07,26
16812,4,1116,2392.0,98
16813,10,1501,1652.18,248
16814,36,4844,11924.85,247
16815,2,237,406.02,66
16816,4,274,417.06,28
16817,13,1401,2560.7000000000003,107
16818,11,2164,3349.57,172
16819,2,253,182.59,17
16820,1,307,497.61,26
16821,1,13,113.35,7
16822,1,171,181.39,11
16823,7,1166,2243.09,149
16824,3,390,686.24,34
16825,5,1297,1826.89,48
16826,1,158,341.7,22
16827,5,125,392.13,10
16828,2,59,128.5,8
16829,2,215,513.32,25
16830,4,699,1207.5,65
16831,1,48,91.8,6
16832,5,179,417.61,19
16833,6,878,2409.04,87
16834,2,760,898.96,43
16835,6,496,1456.66,58
16836,4,539,782.37,42
16837,11,1563,3170.98,123
16838,4,509,1159.6100000000001,53
16839,44,11295,21758.25,132
16840,2,117,139.85,9
16841,12,3478,4006.06,187
16842,3,693,1264.19,45
